X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
398.1819,566,235.5978,0,421.5549,0,452.6562,566,566,322.2776,345.0689,391.5806,0,402.5574,205.1085,566,0,0,163.3411,500.527,510.765,169.0209,0,50.4982,102.9127,49.9948,334.951,566,258.4078,340.0834,566,342.8489,89078.4301,106965.9762,94222.2528,88906.9889,95303.8518,92085.0006,93342.3423,97056.0442,92635.3668,85879.8334,84029.2467,91430.3911,88932.2004,90217.829,86496.755,99015.3941,1475597.903
566,322.967,0,112.9832,566,110.4134,566,361.2236,0,171.0305,566,216.1795,45.3491,415.9287,221.8577,513.6882,566,566,396.0953,358.7942,24.5291,530.7867,174.1453,0,566,552.8298,292.9198,0,0,566,358.4366,176.9544,99664.9669,85643.4943,88141.6245,92078.2326,105935.8936,83245.5512,99533.7254,103098.1228,81761.8055,82593.8912,96493.1989,97826.0711,95965.4785,91925.52,95736.7257,89901.7396,1489546.042
495.6351,566,357.8477,0,0,0,566,256.4467,323.1749,566,0,243.5205,529.6583,430.1023,566,415.6662,566,416.7254,481.1162,426.3171,163.3894,247.8383,476.9697,376.5775,566,538.34,79.0076,291.559,292.7893,227.6474,38.0259,566,81418.0719,100154.3136,82984.5732,84556.7006,96636.9261,90195.5668,95865.5111,86710.0358,75561.2203,93511.0673,102554.4508,93201.762,102135.3912,102216.5385,106316.5237,75563.2275,1469581.88
251.7263,330.4145,128.0556,566,566,335.6318,311.94,566,300.4626,425.6692,0,180.3321,207.0366,566,0,463.6368,27.528,55.8067,361.1982,283.4909,482.6317,454.526,290.7768,130.5263,369.3912,0,566,272.6626,0,0,0,353.671,86895.9999,89423.9787,80770.5688,98328.17,93898.3122,84486.3353,89959.0671,99985.1178,85394.9461,101907.6487,91174.5695,86803.9637,92154.8836,106425.5459,93427.3253,92754.1438,1473790.576
566,270.1773,205.8121,285.8778,566,566,227.0227,92.2682,294.2269,516.7044,184.9941,0,99.3526,450.5344,0,131.4433,122.7555,243.5246,497.8128,67.9869,288.8049,0,0,566,466.3212,91.2822,208.1911,566,489.2958,168.8977,0,44.603,98588.4726,85821.2908,88223.1842,89868.4613,95793.1469,106339.4314,100448.5767,88460.7432,98267.2108,96156.9824,83148.8313,83256.1644,88407.6786,89887.9601,93881.8895,87169.3552,1473719.379
138.1513,447.184,341.0505,139.2945,566,0,299.8195,203.265,8.6301,35.3391,451.6402,566,566,506.1416,566,136.1416,102.5823,566,531.8562,0,273.8333,221.3101,413.629,560.1064,372.136,566,0,81.1055,0,162.4504,492.8839,320.5738,93073.0293,90816.942,86415.6087,98534.2508,97540.4027,93026.3262,95251.0859,84806.9743,85780.0995,84610.7205,98614.301,99779.3051,106406.834,99339.4377,99196.6218,92574.1886,1505766.128
566,401.3706,232.4361,398.2706,314.8832,314.4535,35.3431,566,221.0721,0,502.2806,566,467.3323,376.2988,58.6974,274.8568,566,495.4256,347.2503,395.2024,184.3984,278.3309,494.8436,90.2156,566,331.8514,0,491.3271,407.7764,566,282.4232,566,92395.8909,85208.9518,90154.6931,89195.4526,102091.3507,101683.8989,82326.8058,102153.319,74176.2951,83327.7184,106992.3012,98474.5076,97327.0255,82573.8095,91979.6044,75949.5499,1456011.174
293.2907,0,149.9063,0,446.7776,118.7591,566,487.4168,354.8095,0,218.4476,566,503.5741,382.4362,185.0025,240.0708,230.9912,324.1407,146.8392,232.4695,361.8229,199.0951,446.4971,520.5631,0,96.3176,194.9939,208.1378,46.7009,164.7163,471.4583,457.4635,88474.638,83519.9905,90878.9588,82157.8461,93419.2285,78499.4886,96007.4232,89636.4755,102950.999,93250.7556,85297.0557,101645.2812,105129.3425,99326.7589,77408.5467,84541.9991,1452144.788
259.0675,134.724,348.9326,93.2423,566,0,555.4577,397.5316,566,282.1397,356.7476,409.7163,164.4724,0,371.5162,0,435.2958,482.6459,210.6417,344.2101,435.8454,566,134.739,166.8028,0,292.5903,477.0259,3.95,312.2685,453.445,357.6316,282.051,83684.5758,80085.1873,91562.4529,79510.0186,98305.6989,86894.3429,102109.8847,97624.7825,106149.8577,95676.9455,88872.9408,100961.9634,89096.5175,82919.1619,93475.8728,87403.0577,1464333.261
306.0637,523.4781,358.2551,389.3954,150.9458,171.8993,366.0182,70.2263,0,423.6069,123.2592,58.367,299.0497,92.4667,189.8872,0.3394,114.0506,80.8894,58.1003,452.4329,379.8312,218.7326,2.8298,463.4998,93.1027,524.1774,323.7358,405.7113,0,69.6892,475.0543,382.0468,89041.8488,103136.0563,91083.0617,98396.8509,91025.7863,93352.6021,103014.4245,75915.6104,88187.8935,93132.7898,96021.263,78787.9809,93915.5188,92400.9793,83412.026,79014.2413,1449838.934
566,566,247.3395,0,305.6053,323.3814,428.0361,566,202.671,409.4002,462.8783,0,347.3575,377.9503,0,130.1076,566,345.8246,209.6519,429.4152,496.7464,330.6446,120.9291,156.6681,561.777,566,65.6121,0,142.8574,472.5445,566,238.109,96128.7557,98448.2979,92210.0766,88668.2784,83521.5149,92265.3731,95010.428,101975.0959,81969.8998,87267.7542,106070.1504,101268.1108,89777.1029,94141.5278,84509.2709,87750.5568,1480982.194
412.3848,299.9927,566,442.5174,402.0564,0,0,391.4225,223.9154,115.0606,389.2049,23.4126,240.3044,410.0986,80.4071,0,233.3072,6.3514,566,377.9352,283.5648,363.0365,267.9406,29.7065,212.3456,566,381.4762,431.5805,107.3586,512.314,283.9913,202.4517,101762.8674,100016.0645,95173.8583,94525.6719,94368.9211,83309.5461,80435.071,104235.0888,94727.3382,86284.4005,84440.4856,82196.2415,98668.5176,90052.8585,83332.212,91508.4699,1465037.613
230.9693,551.0032,566,322.2683,456.3744,488.2417,21.4006,282.1017,147.4328,0,566,214.2524,393.5177,279.3088,301.03,0,149.5464,331.0143,566,337.8615,238.846,323.5377,0,4.8698,389.8872,160.1224,0,334.0031,0,365.7421,426.8413,566,95989.6717,96859.4287,94679.7336,87649.3178,101057.7964,87917.4585,98609.4486,97010.9737,76181.6986,92680.5454,106310.96,80564.8771,100932.1363,77396.3524,81387.4827,91201.306,1466429.188
566,220.8515,111.3854,366.2629,566,566,199.8685,356.0301,101.0152,351.4865,504.344,164.3876,218.2014,321.8923,185.1478,105.5749,82.6212,146.8584,566,364.5459,530.9923,456.6637,0,153.3329,515.0824,517.2257,222.0156,256.0279,441.7135,471.2111,566,422.0855,106279.0574,94463.4061,73244.7524,96439.4921,95494.8019,99886.132,104360.1473,96769.1749,78964.6143,83498.3168,101075.3512,92787.8156,83569.7981,86976.7451,79268.3258,85600.9064,1458678.837
260.7655,88.8494,346.3966,108.195,271.899,200.2853,429.8224,144.5214,34.2448,377.5847,566,15.5807,374.4173,278.6888,566,185.0022,236.1794,98.1405,566,500.9815,49.2098,566,7.6314,269.3588,463.1656,378.7324,143.8817,274.7407,0,288.1477,313.7335,311.446,95682.2549,95103.8925,93634.9288,85086.6934,93325.9522,85394.435,103934.8624,82715.6704,84571.1338,89442.649,101403.9615,83762.1953,97055.4885,88339.6802,99989.8325,76899.1622,1456342.792
390.6319,158.6517,426.172,67.4367,454.6359,95.1076,345.4441,0,202.6365,125.2732,481.6316,196.0808,77.7384,304.4764,332.2654,291.8274,354.3543,0,566,155.6793,203.6691,307.647,218.4066,348.4614,566,522.7755,100.1942,279.44,222.8588,530.615,486.2305,423.6671,97078.0093,104633.4188,92324.5408,98136.0215,102541.0639,84081.4417,94728.3028,81452.7627,77735.7768,77890.4494,105596.0136,89284.0038,88701.2497,81339.9266,90206.4339,90204.6714,1455934.087
380.1806,379.1768,509.3511,110.5486,436.4223,473.1142,100.2286,0,72.2168,367.2658,566,230.7754,339.7532,368.5287,234.2725,23.4946,390.7611,0,192.6311,366.0774,459.975,542.0978,57.7693,410.7583,566,314.2901,68.8575,228.9507,223.5931,550.634,566,273.8298,94673.0617,103965.2427,102002.0486,86014.3583,94723.0836,93515.8057,99321.7839,83319.8063,82792.8947,96215.4867,104938.1985,89920.1393,96560.8523,85628.9327,82329.8879,89242.5622,1485164.145
566,182.83,322.1045,29.3688,346.7227,566,17.6454,115.6005,0,240.9432,414.7938,0,288.0824,566,230.8525,254.6668,435.4673,4.3402,566,453.2387,329.6569,566,29.2,79.7753,566,566,0,227.1489,0,365.481,514.2203,191.3436,95669.8827,96258.2957,87847.6234,87544.8142,93377.3419,96989.002,92480.6951,92666.1713,84980.6241,78619.0719,106352.3363,92395.2822,100124.2381,101779.5414,87908.9436,98292.4854,1493286.349
545.0025,242.6556,239.1834,210.9871,527.6785,452.1978,10.6745,0,0,298.4119,320.4212,55.4102,566,417.2724,167.9109,142.0089,259.533,0,444.2541,513.1675,337.1914,522.4944,307.1775,121.4399,566,98.585,0,202.9909,185.9668,566,360.014,251.6692,98655.0747,98491.4295,86758.6668,84615.7915,96724.7434,97176.6765,84387.1766,95127.6395,86466.9633,97522.4318,105297.6861,87639.7867,103101.9311,85362.9203,87777.3756,91358.5355,1486464.829
465.1058,352.6245,157.7342,290.2215,358.1224,458.2763,292.5616,0,0,311.4949,446.2539,0,566,203.616,450.0334,417.3986,393.1226,154.4549,197.004,566,403.9531,566,77.8333,0,566,335.6663,97.1395,190.3181,198.8121,278.6539,508.4134,170.4984,96104.4075,84651.9806,90194.0216,84881.4637,84323.2933,91353.9428,99372.2313,100626.8057,88448.3366,89329.4367,105514.8388,87033.6169,101393.3947,83981.8529,93772.4102,92342.6094,1473324.643
468.8731,141.3241,110.9617,271.0258,253.8999,566,269.987,243.5897,44.4715,381.0648,376.5953,283.0938,539.2247,260.2809,447.8531,117.1876,268.9166,0,149.1737,556.4368,390.7002,566,281.5211,16.7845,459.9374,447.9482,161.195,47.8341,313.6966,339.7352,444.1905,261.8085,95412.8528,97196.3235,93104.0797,87895.3183,78995.2293,95073.7701,91325.6349,98538.7667,82928.2568,80262.8132,101126.2094,100050.7326,98171.0151,84621.9609,92959.0766,86574.6987,1464236.739
409.3416,417.1807,171.115,122.8159,361.8567,566,115.4752,0,0,401.3261,296.3261,0,566,486.5028,288.3917,137.1687,379.2126,0,566,508.5001,455.4576,566,0,146.5549,566,510.938,190.3486,46.6963,0,157.0299,384.5672,278.5364,98129.0067,101341.19,83237.4219,84934.0711,89975.1447,95959.5167,100621.4241,93119.92,82984.3332,88425.7331,95318.1664,94091.3228,106108.2105,101193.9543,89373.8585,92351.182,1497164.456
454.2714,177.7763,54.5621,118.034,343.9856,566,0,65.5596,156.3367,336.2056,269.735,53.6514,566,450.877,421.9958,430.5071,133.653,0,446.8141,498.7877,449.615,222.4307,0,155.4926,552.4688,532.5167,131.4898,243.042,0,339.5645,554.5983,462.0825,102065.9854,102724.7855,85424.6714,80027.0313,89540.1892,100189.2291,97825.633,92318.934,77774.4436,84185.0743,94105.35,91110.093,106395.2649,96873.8234,91428.7506,95670.9056,1487660.164
566,566,6.0271,0,540.1718,442.7289,0,0,192.0253,268.9416,472.6924,104.288,330.4559,342.8134,306.7881,490.2809,331.9375,0,354.8339,527.0026,208.4817,452.1672,142.548,260.0929,514.7189,307.2726,48.606,133.6313,35.1432,366.3675,523.3013,101.7946,99508.0841,107010.7772,84985.6544,85785.3322,97977.439,93013.0127,90389.0606,88606.418,84681.5463,90311.9781,98923.2681,94512.0795,95272.2259,89183.873,88446.2188,96545.351,1485152.319
408.3735,308.572,236.8389,160.2884,487.0675,434.4965,0,119.464,113.2052,566,336.9751,0,566,402.7394,199.7666,239.3906,246.6519,239.4591,374.1351,566,357.5929,566,43.7501,182.085,429.4653,566,69.3469,156.5591,0,317.0182,522.6565,263.9802,103191.4086,92513.6426,84125.4372,80166.5986,95015.1194,88774.3819,102224.0537,90598.4642,86210.3161,96096.158,103170.8605,90145.1389,106540.2573,89600.6618,86680.6671,80792.2467,1475845.413
436.6772,158.2959,0,42.1993,566,566,25.4038,222.8082,160.4028,448.1766,349.2795,116.2467,566,280.3474,249.7164,51.3179,341.6832,173.6199,386.0851,455.3998,537.1853,388.3925,15.6202,233.357,566,465.7501,207.2663,27.5611,90.3836,28.4825,539.8409,134.421,93268.7808,88553.5231,90410.5568,83841.6717,94920.0284,98635.3086,96432.2941,86254.9988,80658.9095,89805.1088,100312.5388,98333.2442,106326.7141,104326.1353,88016.6377,87082.1082,1487178.559
458.5305,309.8401,96.1273,0,528.5269,491.1553,134.9496,352.9061,108.9516,347.2529,267.2515,29.4712,462.8078,220.4871,419.1671,197.4209,378.582,294.8322,566,566,330.0325,551.4492,108.7889,0,478.9956,524.9912,72.5783,229.1116,79.5278,212.7835,462.4976,316.8954,89691.6392,92328.569,85447.3311,82416.2504,101505.5502,92323.4832,95708.67,104945.4494,86166.6659,84550.4759,97631.1685,90329.7651,103632.0879,95391.9495,93321.6253,86330.2782,1481720.959
566,320.1647,145.7215,82.876,446.2578,375.1432,137.707,186.4932,307.1707,422.4006,429.7918,58.0838,566,424.5021,330.0008,23.6376,123.5644,0,526.8292,399.8452,340.5842,530.4188,238.1183,0,557.4186,425.7554,71.9234,171.7317,0,174.0191,322.2487,455.805,101035.8848,99684.9341,81519.643,87924.399,96911.2331,94561.7147,87801.5689,94594.2624,83993.2876,93705.2523,94394.6829,91187.0106,106450.6425,92027.2552,92049.7418,83048.6815,1480890.195
504.4847,300.6028,192.3261,116.0615,566,374.4935,101.2488,168.6279,95.721,265.0892,340.4489,0,532.2004,385.9671,424.2496,354.251,90.1793,108.5859,555.931,519.6777,364.4398,519.2694,204.6872,124.9819,566,424.4863,50.8539,87.4706,32.1452,0,411.5406,336.9731,96295.282,90804.9094,85889.4411,84877.6889,98825.5884,92685.5794,89270.8117,89810.8144,79132.9763,86395.3369,90172.1497,92764.1586,105958.2387,101214.1029,89398.2721,92257.0065,1465752.357
566,173.1515,69.7227,179.977,512.8663,480.2297,119.7641,74.5262,137.8233,356.7875,566,224.872,466.7055,566,292.3544,243.3663,221.929,0,314.1699,369.096,342.157,525.6431,172.0694,125.4963,444.3286,566,8.6082,144.6811,0,339.4642,566,193.5295,102173.8464,100299.2325,87289.1503,87943.4737,87471.1851,95626.2478,81418.9729,89201.3674,85593.1908,86202.075,104921.8256,97624.2803,99485.6575,96977.1306,80346.3729,88614.1199,1471188.129
362.4891,189.6939,0,0,566,566,38.4876,123.345,264.3955,417.5602,478.8115,90.9499,566,517.2355,360.495,297.3515,233.9419,96.9496,397.903,489.7533,350.5846,564.6621,98.5586,271.7425,566,556.4007,151.2681,1.6302,42.0199,493.917,536.498,244.7207,95758.4875,97952.2288,91419.5111,85856.3064,99087.1702,94121.2138,92081.2932,88094.454,79519.8356,83066.4298,103199.5416,103626.9079,106386.1271,97441.066,82078.6728,85980.48,1485669.726
307.866,250.877,43.8388,97.0705,472.4403,418.812,65.9638,84.469,37.5185,309.0878,508.4667,0,401.1195,532.8603,314.3925,54.4488,92.4847,0,448.6066,478.7666,416.4223,566,0,93.704,508.7409,246.8599,158.2239,1.048,102.159,274.0292,566,310.4112,91648.195,106835.4029,85584.9128,85472.7389,96370.5784,96422.3066,96794.7886,85905.9088,76933.649,90441.2581,101685.1657,90090.6055,99545.5179,96987.5909,86780.5944,90342.9034,1477842.117
350.5681,317.658,68.6292,23.3384,551.8192,529.9296,82.9297,13.8979,132.2663,432.565,451.9004,0,566,355.3788,374.0859,130.3391,86.1259,0,517.6966,449.1685,358.9394,566,33.8739,140.522,490.3823,508.8225,14.6917,11.7777,151.6871,367.9874,543.0984,403.3801,93701.5615,102064.2711,75791.5105,83009.0098,99285.7993,94744.1931,93340.3175,91345.3928,84854.334,93330.8199,106367.4149,93664.9533,101281.2463,95302.7724,82077.1624,91552.34,1481713.099
410.2458,275.5617,88.8075,103.5256,477.7543,474.9397,156.8228,132.9143,115.2786,366.5385,458.4168,99.9773,566,305.775,533.1132,228.2979,85.777,0,468.521,332.174,209.9843,566,2.6484,188.0953,566,528.1828,12.1615,43.4979,0,267.434,385.706,182.8379,96243.2496,97314.6981,91546.8459,89105.2611,96924.7301,94966.0045,94234.9502,83857.4837,87330.5126,90456.9836,98723.5802,86520.5022,106440.382,87669.3701,96644.4538,89427.6956,1487406.704
430.2123,310.1779,8.5146,0,546.6564,534.8605,79.7242,96.8528,120.393,236.5635,491.9916,169.0758,551.6827,404.339,395.1207,50.5152,172.2011,6.8464,483.7657,263.7536,241.9631,417.4758,5.1481,112.4552,546.0699,566,255.7956,0,15.3072,318.0647,566,176.9182,97710.9399,103296.9534,88820.4239,88482.0455,99332.2259,94492.4963,92752.339,90870.3001,84933.6569,88734.369,85545.7584,98043.0229,106548.532,88024.9261,95491.037,86655.1989,1489734.225
521.4644,418.1269,0,119.1104,556.5616,566,4.5428,35.5053,25.2277,215.7074,431.6546,181.2686,513.4283,346.7274,492.5451,170.9707,192.7945,28.3728,566,345.0841,392.8262,566,28.5456,75.0762,514.4169,563.5968,188.3731,0,133.2564,288.7085,566,300.9627,96536.5928,106587.2985,84436.6448,84701.3094,97675.8163,96072.9204,94896.041,87883.9276,89752.7205,89164.3939,87700.2215,101387.6693,104098.7257,93334.105,87273.3304,90641.994,1492143.711
457.3683,300.8929,160.8079,68.6316,475.2324,566,0,119.0009,152.0515,307.1185,561.8034,12.3914,531.5743,340.061,366.6077,89.7141,351.9979,54.1707,560.8922,394.5732,427.6816,461.1988,206.0372,89.0122,487.5904,395.3643,0,26.9799,108.6175,239.5111,566,262.417,100460.3966,100042.3187,83706.7898,85260.9584,89602.2955,95679.8586,89203.7671,93850.6144,84005.3869,85406.6269,106413.5096,97439.6047,103384.7485,100067.9129,89999.9255,87987.4388,1492512.153
480.8037,300.9952,38.3911,121.1833,485.3738,548.3537,83.3113,42.412,73.1941,294.9214,538.5937,0,454.6928,357.5666,357.7085,19.0408,278.2161,63.1548,476.7804,327.8424,353.1205,556.462,15.2003,105.615,537.7934,480.0537,98.6045,0,0,206.9479,542.7012,395.4284,98737.8627,97967.8285,84038.1694,91924.8943,94848.1712,97123.4487,96811.2367,88102.8053,81136.2615,90636.9986,102622.6999,94336.9046,107015.8811,94760.542,89392.2484,88197.9228,1497653.876
566,320.1074,0,167.4872,566,566,163.5972,101.441,162.0719,366.0199,412.2388,32.4065,406.892,341.3531,478.0791,74.2744,259.6295,67.8452,531.287,289.8569,426.8987,566,78.388,203.6751,517.8026,392.21,84.1706,34.6632,2.9331,293.7433,566,350.1777,100699.8808,94264.2422,86335.7974,86675.4991,97529.1692,94316.2309,92686.8951,91364.3446,87181.6906,90370.6281,101341.9734,95712.0866,107489.9646,94151.287,86132.3746,84006.3271,1490258.391
463.7018,289.8658,10.5821,12.5627,488.5594,566,168.6273,76.1328,95.8804,353.7327,519.606,44.9742,566,386.1122,335.68,0,279.7215,0,555.9675,252.6525,464.8429,432.3646,181.638,179.6014,493.38,380.753,194.7151,117.0193,0,176.4096,566,180.2568,96873.6093,103187.6964,86486.3416,79467.8556,86574.8359,96778.7582,91855.2877,82815.3256,88141.2185,88489.8091,102311.0261,96275.0895,106411.9599,98254.1057,90916.1683,81139.9764,1475979.064
503.3526,300.7652,116.2204,48.2302,503.6156,566,5.4809,141.0973,81.8325,323.9621,495.0764,51.1744,490.1039,376.4877,347.8035,3.9997,282.0026,79.1619,544.2766,315.8252,355.7516,566,66.1432,168.4167,497.7222,519.522,117.8752,45.8341,57.3092,200.5926,566,218.5358,98884.4549,98902.4466,81301.7483,87412.045,94478.8647,97878.214,85862.3615,87127.0269,86996.4096,92318.6878,100200.9043,98409.9456,107939.011,93885.4537,87238.2224,88414.2584,1487250.054
494.6202,340.8954,62.2077,158.8036,526.1438,529.2968,0,109.3799,154.682,306.8603,516.6252,84.9838,458.5954,406.0279,371.3682,12.5891,296.8591,73.4581,499.9921,329.9129,469.2034,566,190.3454,158.0629,566,484.527,237.7939,28.2377,107.0304,192.5059,505.7204,300.6066,92692.3171,102416.3134,83739.8798,88954.013,98439.7415,94220.2901,88492.2085,92717.9801,82956.1563,82795.9474,99333.5453,100401.2275,105341.2146,94392.1211,85428.13,85897.1618,1478218.248
486.157,385.7552,126.8706,0,566,504.7193,61.3325,136.8901,139.7018,251.9643,447.6025,103.9667,528.9038,420.2714,424.7164,45.8997,291.1214,31.288,452.8627,330.3086,459.2241,516.8608,184.2361,141.0514,566,550.1637,91.0518,29.2053,39.2637,205.8171,555.5287,280.8392,97203.1693,98914.5217,87114.0644,86647.8993,98357.3091,91192.0122,87244.8786,92477.7923,82539.6915,85426.7802,94391.6959,98917.5319,106142.3955,100108.2887,85945.187,90930.1016,1483553.319
431.353,318.0883,44.5302,19.8613,551.9331,534.3227,60.0857,98.5699,80.6581,307.3171,566,3.8375,566,344.4273,482.4452,0,349.0553,0,484.1571,388.7341,450.7838,531.9489,168.731,136.3618,562.551,375.1516,160.5143,124.782,24.8592,168.055,500.7409,297.981,98858.5048,102581.1565,86285.6385,86500.0899,97509.8763,90868.4654,81309.6866,95721.8336,85326.627,88075.1952,102791.1349,89816.8138,106065.6534,98715.6788,81736.3307,89321.6959,1481484.381
541.7401,318.3692,13.871,39.5568,486.4564,562.572,107.6461,56.3347,87.8958,352.3997,566,54.1269,513.637,380.5092,409.4415,0,357.7973,0,525.1182,351.2103,395.5512,527.2744,198.3492,84.5964,566,422.7396,168.804,0,70.1199,156.9851,559.6106,260.2196,99196.5679,103870.1413,86301.2978,86963.9466,89964.3861,95288.4154,91631.3139,93352.5313,86070.7747,86642.6178,100464.3191,99903.0088,106087.7622,94455.5195,88924.9042,88805.9113,1497923.418
450.1412,295.2922,0,10.952,487.007,469.3394,114.4469,150.2385,156.8786,340.6369,486.2654,124.5708,501.3199,309.9077,530.9589,61.9426,335.6012,12.0685,525.8693,385.453,409.0282,538.3717,216.6761,53.4257,529.1421,437.1126,153.9571,0,0,86.8127,566,310.4184,100227.7072,102662.1216,86438.4008,87610.9382,96024.0367,88459.4265,92730.0097,86571.6778,85124.6417,89304.5892,100414.2085,96558.7523,106495.5114,92945.8982,93515.4533,91231.8132,1496315.187
445.7327,298.6467,0,41.2681,525.3357,530.745,129.6694,158.6296,167.3894,184.5346,457.5011,68.8326,566,397.014,376.0552,75.3403,337.7469,74.1396,486.6374,394.5274,401.2509,505.8083,174.5031,42.6335,564.949,488.6507,147.635,69.7543,49.1256,185.4911,498.2181,293.08,94845.8756,98965.3702,83803.821,89546.2156,95845.5789,95632.9537,88457.5046,98103.906,84394.3692,85304.587,101270.7252,90823.9929,106265.072,90049.9445,88484.2879,90037.4744,1481831.679
